ridership_id,trip_id,station_id,boardings,alightings
18849,4351,163,37,38
18850,4359,147,10,40
18851,5599,125,22,52
18852,112,168,52,56
18853,1584,186,9,1
18854,734,87,51,10
18855,4718,88,24,16
18856,304,213,43,37
18857,1162,61,33,20
18858,1576,47,34,43
18859,1344,47,32,24
18860,5813,169,50,7
18861,815,142,12,36
18862,2161,104,27,36
18863,5604,7,32,18
18864,2511,166,58,14
18865,5777,12,24,48
18866,4504,9,38,12
18867,3594,80,13,604
18868,2395,6,60,0
18869,1861,194,1,34
18870,503,197,,46
18871,4437,207,38,47
18872,3486,35,21,53
18873,2067,68,48,19
18874,2660,52,,39
18875,2849,157,43,54
18876,674,129,32,22
18877,5864,80,16,52
18878,4608,194,23,49
18879,205,212,1,29
18880,5209,71,58,36
18881,4653,19,26,37
18882,5287,130,19,6
18883,2436,72,,47
18884,3900,80,1,21
18885,1230,92,28,55
18886,4825,20,47,15
18887,86,5,47,53
18888,5390,184,29,21
18889,5735,148,38,18
18890,2639,86,33,9
18891,1884,38,49,27
18892,1839,190,40,29
18893,530,47,29,46
18894,4935,189,37,39
18895,1949,111,39,22
18896,2349,26,27,49
18897,4730,106,30,53
18898,3308,20,,5
18899,107,18,2,9
18900,4578,66,59,55
18901,5037,62,1,58
18902,4387,55,30,42
18903,3144,141,51,595
18904,2291,123,5,28
18905,2612,103,20,34
18906,273,133,53,56
18907,4527,47,9,13
18908,935,105,31,3
18909,1333,92,41,28
18910,1885,79,31,20
18911,4914,201,5,25
18912,4933,127,10,12
18913,4087,21,32,14
18914,2578,48,33,1
18915,3842,107,37,53
18916,3600,67,38,28
18917,71,99,23,11
18918,3606,154,52,27
18919,2063,207,40,48
18920,1208,184,0,12
18921,1141,24,3,6
18922,716,80,32,48
18923,1021,121,25,57
18924,2582,171,10,31
18925,1655,4,39,26
18926,289,78,49,2
18927,3562,76,22,33
18928,3682,162,46,39
18929,4257,34,8,37
18930,1002,71,1,27
18931,1254,184,43,13
18932,2220,182,9,16
18933,5818,61,58,622
18934,4227,149,30,28
18935,883,42,24,731
18936,5692,85,18,2
18937,1879,28,8,50
18938,2826,161,21,51
18939,4707,119,10,26
18940,3605,171,11,44
18941,1135,4,24,54
18942,2878,212,7,58
18943,2428,149,52,31
18944,3352,50,27,9
18945,1304,111,6,12
18946,3265,122,56,41
18947,1196,83,11,42
18948,1554,29,46,35
18949,5688,9,54,45
18950,467,182,12,50
18951,5760,202,51,50
18952,445,59,49,16
18953,1793,50,47,19
18954,2879,181,60,38
18955,5763,153,13,13
18956,3565,155,26,617
18957,4579,215,-3,42
18958,4070,213,3,0
18959,358,139,25,29
18960,2529,61,57,26
18961,5792,187,17,46
18962,4240,196,49,33
18963,4655,89,7,55
18964,5613,20,0,25
18965,5376,147,46,7
18966,5564,85,36,52
18967,3854,131,50,14
18968,890,104,11,38
18969,2686,191,29,30
18970,4394,186,13,1
18971,3790,91,44,53
18972,5705,80,42,32
18973,4609,48,46,13
18974,4524,120,1,16
18975,1493,96,58,7
18976,2674,138,31,2
18977,3633,134,28,8
18978,1756,84,32,36
18979,5602,12,39,10
18980,3335,219,58,22
18981,5778,158,8,684
18982,1774,24,21,45
18983,3802,165,51,892
18984,1911,149,,1
18985,3293,185,16,21
18986,3905,142,55,39
18987,2896,75,-1,19
18988,2003,119,53,45
18989,3383,98,13,37
18990,2812,158,37,34
18991,1474,176,41,3
18992,4538,148,18,28
18993,4347,176,-6,54
18994,4388,167,30,29
18995,2547,171,40,21
18996,949,45,2,42
18997,1204,23,0,37
18998,2278,155,4,57
18999,5294,199,34,49
19000,5130,192,28,16
19001,4796,43,,8
19002,5254,140,16,16
19003,3129,144,44,57
19004,3064,213,29,56
19005,5369,98,56,26
19006,4658,17,48,20
19007,4177,123,8,46
19008,1448,210,18,42
19009,1854,186,28,22
19010,3338,117,38,48
19011,4063,179,21,1
19012,1102,211,17,24
19013,901,112,21,40
19014,419,162,34,13
19015,4492,191,14,11
19016,1528,62,57,4
19017,2739,88,48,41
19018,923,58,18,35
19019,3289,198,45,28
19020,3559,220,50,36
19021,2447,24,49,30
19022,3932,216,3,38
19023,1769,152,53,28
19024,72,126,32,8
19025,4859,217,15,25
19026,3794,17,15,40
19027,5096,214,23,2
19028,1177,107,17,60
19029,4432,114,52,11
19030,4372,153,24,44
19031,3503,172,33,26
19032,4914,44,50,1
19033,5926,80,10,12
19034,966,143,3,35
19035,5947,30,25,27
19036,239,158,27,41
19037,5551,134,25,0
19038,1983,193,39,43
19039,1236,50,19,36
19040,5774,43,59,28
19041,4680,4,32,49
19042,2069,174,,31
19043,4321,3,59,18
19044,5007,139,,59
19045,282,215,15,54
19046,4917,64,18,11
19047,5919,55,2,20
19048,4098,188,9,7
19049,1015,15,57,51
19050,538,10,50,15
19051,4465,2,32,41
19052,4944,18,38,12
19053,4792,32,14,60
19054,3119,219,19,3
19055,1064,42,3,32
19056,3969,157,,2
19057,1333,108,11,46
19058,724,33,25,31
19059,2671,164,15,25
19060,4342,176,28,32
19061,4162,94,25,7
19062,4582,114,56,18
19063,731,121,55,25
19064,3572,111,12,20
19065,2120,45,1,49
19066,3876,210,42,13
19067,4978,33,5,17
19068,1024,23,37,7
19069,4190,52,36,7
19070,1778,76,10,55
19071,1862,31,20,551
19072,19,136,17,40
19073,1301,63,47,54
19074,5475,41,3,5
19075,4328,120,49,14
19076,2313,212,24,9
19077,5048,116,42,17
19078,989,178,20,6
19079,1021,76,44,13
19080,1225,129,10,22
19081,2971,211,17,1
19082,2802,111,13,2
19083,2325,162,40,22
19084,2152,157,34,42
19085,3985,107,29,17
19086,2263,117,57,41
19087,414,104,54,49
19088,3060,184,49,4
19089,4921,56,47,52
19090,5118,20,32,59
19091,5553,137,32,10
19092,539,19,47,1
19093,281,35,34,33
19094,1005,187,37,20
19095,1627,58,44,24
19096,5176,68,39,50
19097,148,204,36,8
19098,831,79,49,47
19099,4497,112,16,21
19100,5568,23,42,25
19101,541,8,16,4
19102,3831,122,19,6
19103,2315,1,53,10
19104,840,175,3,56
19105,971,31,37,8
19106,2968,39,-2,0
19107,4627,111,22,48
19108,4187,83,16,52
19109,4329,51,19,17
19110,4209,189,38,60
19111,1483,123,55,28
19112,3827,47,30,4
19113,5133,109,28,32
19114,2799,51,28,26
19115,3275,199,4,24
19116,2549,104,54,9
19117,3876,165,26,37
19118,3864,119,16,20
19119,1203,189,1,37
19120,5439,122,11,14
19121,2591,129,28,34
19122,3828,137,25,46
19123,1987,67,2,34
19124,1293,38,19,509
19125,1121,22,4,14
19126,5907,212,48,672
19127,5764,116,32,57
19128,5879,206,43,57
19129,3048,10,9,28
19130,47,147,-8,19
19131,1268,15,19,31
19132,3178,184,40,23
19133,4700,5,35,35
19134,4539,46,22,3
19135,376,198,59,38
19136,3301,218,31,34
19137,1240,103,32,3
19138,4049,194,46,54
19139,832,209,56,28
19140,2120,211,21,23
19141,1671,177,16,23
19142,763,73,14,13
19143,2272,18,56,54
19144,3653,39,33,6
19145,3354,68,29,33
19146,4323,113,24,12
19147,4993,67,49,60
19148,5444,214,17,31
19149,5035,62,45,34
19150,3778,148,27,12
19151,15,29,10,14
19152,3008,79,11,16
19153,5120,90,22,39
19154,5806,166,37,55
19155,4857,68,26,34
19156,4773,128,47,7
19157,840,17,26,38
19158,2783,143,35,5
19159,3361,89,39,34
19160,2415,117,58,2
19161,597,13,49,33
19162,2943,215,16,3
19163,5676,172,54,54
19164,1541,197,18,34
19165,5021,18,35,12
19166,3242,64,49,41
19167,2070,215,4,54
19168,1230,216,28,44
19169,1278,100,31,53
19170,4752,158,4,59
19171,5231,102,53,60
19172,4133,171,36,59
19173,5604,24,5,28
19174,879,7,42,58
19175,1619,51,49,36
19176,224,130,26,11
19177,5381,127,34,33
19178,67,145,1,7
19179,306,142,5,54
19180,5326,64,51,49
19181,179,94,11,48
19182,5515,147,56,12
19183,2947,13,39,0
19184,1396,24,56,23
19185,3464,44,42,21
19186,975,59,10,6
19187,5564,185,58,22
19188,5141,51,8,50
19189,356,178,,30
19190,3712,25,17,50
19191,5200,136,49,8
19192,1754,121,2,13
19193,4856,7,38,23
19194,4428,1,57,51
19195,849,219,43,0
19196,2904,156,21,20
19197,4756,141,49,57
19198,3872,15,45,51
19199,1311,32,41,41
19200,2236,3,33,53
19201,4998,92,42,38
19202,3446,4,24,48
19203,956,150,59,47
19204,1795,198,60,28
19205,2741,42,4,23
19206,5344,44,28,28
19207,3200,157,41,42
19208,4687,212,52,32
19209,2610,19,13,60
19210,764,57,2,27
19211,3311,198,53,51
19212,1638,164,39,12
19213,5635,98,42,14
19214,2092,68,44,24
19215,3049,161,24,13
19216,473,43,,31
19217,2662,64,32,58
19218,2863,41,34,49
19219,3485,27,60,33
19220,2397,97,5,46
19221,3588,86,0,823
19222,1650,211,59,26
19223,4989,49,24,54
19224,1562,11,53,4
19225,3994,109,23,2
19226,1448,136,40,3
19227,3763,176,44,29
19228,1279,22,9,54
19229,3558,71,9,21
19230,2532,38,27,28
19231,4657,6,43,16
19232,1768,166,7,11
19233,2300,102,6,30
19234,3305,187,39,56
19235,3514,122,5,52
19236,124,53,44,21
19237,3400,104,5,58
19238,2377,102,8,10
19239,2765,177,51,7
19240,776,43,38,47
19241,2979,98,23,28
19242,653,159,52,38
19243,4409,118,,37
19244,1671,51,40,22
19245,3282,121,32,44
19246,5616,171,49,49
19247,2876,158,4,12
19248,3320,114,35,30
19249,3976,19,60,19
19250,4918,219,,14
19251,534,82,30,17
19252,4899,174,24,38
19253,2463,90,59,42
19254,5985,22,55,1
19255,1590,140,5,1
19256,2744,185,22,56
19257,1936,80,4,40
19258,2706,31,8,12
19259,1357,207,11,51
19260,5726,108,17,10
19261,1375,31,26,21
19262,3509,6,-5,21
19263,723,184,23,0
19264,1451,58,33,41
19265,4836,87,58,18
19266,3618,84,47,32
19267,2019,189,1,53
19268,5674,74,44,9
19269,270,128,58,45
19270,2020,32,59,17
19271,269,99,22,14
19272,267,60,38,4
19273,4918,85,39,25
19274,5235,62,48,34
19275,2874,126,42,2
19276,5793,81,20,33
19277,5059,190,40,15
19278,609,111,-5,21
19279,2907,105,56,5
19280,3076,72,35,29
19281,2203,190,13,8
19282,2431,155,11,45
19283,4436,133,55,53
19284,4912,43,55,59
19285,113,191,-1,44
19286,2474,105,13,26
19287,648,176,17,21
19288,4062,131,40,37
19289,1311,215,3,27
19290,797,93,1,17
19291,3422,183,8,25
19292,1364,42,45,20
19293,1542,205,39,32
19294,534,173,-1,22
19295,3843,195,40,30
19296,5670,187,58,24
19297,1331,7,16,11
19298,4334,90,52,29
19299,2604,101,32,44
19300,4982,104,8,22
19301,1521,17,33,41
19302,1194,75,0,20
19303,629,109,57,10
19304,1972,211,9,29
19305,4875,95,38,12
19306,994,147,1,58
19307,2216,101,,44
19308,1254,192,46,32
19309,3854,149,1,9
19310,2132,147,38,56
19311,5764,119,30,22
19312,3174,96,30,45
19313,1028,62,5,25
19314,1814,173,11,39
19315,1869,28,44,11
19316,2766,199,35,43
19317,1114,197,48,3
19318,5427,18,4,37
19319,3895,207,21,1
19320,2614,141,49,1
19321,4953,176,38,30
19322,1930,94,52,60
19323,5470,36,45,17
19324,5282,28,27,30
19325,4834,165,56,32
19326,1858,187,47,56
19327,317,86,14,22
19328,3790,47,8,20
19329,2354,37,12,25
19330,5664,207,45,32
19331,164,91,20,56
19332,5315,175,59,54
19333,5813,204,6,51
19334,3727,149,48,31
19335,3827,108,0,7
19336,74,129,23,9
19337,563,147,47,50
19338,5215,81,-3,19
19339,4304,17,50,46
19340,586,71,40,15
19341,5848,121,51,1
19342,812,47,23,24
19343,3016,38,54,20
19344,1746,173,5,31
19345,3255,127,19,58
19346,2176,133,58,14
19347,3771,215,32,5
19348,2934,188,,26
19349,3241,80,16,614
19350,4511,157,7,2
19351,2343,67,24,28
19352,2982,178,39,27
19353,665,78,52,31
19354,3828,139,55,58
19355,2446,217,27,49
19356,5353,1,9,15
19357,2826,43,5,30
19358,2986,163,34,13
19359,1258,36,0,29
19360,3955,205,28,46
19361,4211,170,8,4
19362,3068,127,47,2
19363,3168,91,35,1
19364,853,117,19,42
19365,1700,133,57,28
19366,1543,154,,40
19367,3806,214,58,36
19368,2075,193,34,7
19369,3364,137,19,45
19370,1198,62,36,49
19371,1419,44,12,21
19372,465,160,30,22
19373,2957,153,52,31
19374,3218,206,13,32
19375,5981,104,47,4
19376,1678,218,58,36
19377,4673,132,42,47
19378,1452,78,46,41
19379,5845,167,9,14
19380,4528,134,50,13
19381,4162,130,11,42
19382,4782,210,55,33
19383,1155,4,17,16
19384,263,133,52,58
19385,2452,79,31,18
19386,3575,138,39,41
19387,1847,207,38,59
19388,4695,201,9,24
19389,4032,31,45,12
19390,2140,130,35,6
19391,2537,200,54,33
19392,2427,71,11,57
19393,2162,176,10,9
19394,1761,137,37,12
19395,3966,16,51,0
19396,4677,6,16,60
19397,3105,15,21,2
19398,1358,85,5,50
19399,2241,67,49,29
19400,617,65,56,26
19401,4566,43,49,22
19402,5600,14,27,20
19403,1425,8,1,13
19404,2903,37,49,3
19405,5192,210,6,49
19406,4842,199,3,35
19407,4167,195,40,38
19408,4617,36,43,2
19409,1386,42,47,46
19410,3602,44,19,16
19411,1949,33,42,46
19412,5175,160,10,28
19413,3157,10,3,22
19414,1562,15,47,1
19415,5387,103,,43
19416,1547,136,49,52
19417,2613,169,2,37
19418,4735,217,-6,4
19419,4779,217,27,43
19420,3742,138,35,3
19421,2572,45,36,5
19422,5711,113,13,16
19423,1155,206,3,13
19424,301,64,9,36
19425,3899,220,0,45
19426,3368,114,59,45
19427,2873,147,23,31
19428,2555,135,42,15
19429,775,94,40,27
19430,5845,64,28,15
19431,544,45,46,55
19432,3575,39,24,40
19433,325,124,56,10
19434,1553,219,59,7
19435,5230,109,32,7
19436,2546,213,16,42
19437,2295,189,17,42
19438,1171,168,40,49
19439,5360,191,12,28
19440,3520,79,58,25
19441,873,144,37,31
19442,2863,206,6,25
19443,3072,206,27,22
19444,2058,68,55,2
19445,1706,3,56,7
19446,1350,181,42,45
19447,105,129,46,37
19448,1767,10,53,60
19449,5942,12,28,5
19450,2423,79,49,58
19451,3214,26,29,55
19452,5895,66,20,34
19453,3032,160,40,47
19454,5172,65,,24
19455,3298,8,37,54
19456,1692,2,17,33
19457,715,50,13,16
19458,4453,73,57,30
19459,4588,195,15,19
19460,4170,143,30,16
19461,2260,200,29,17
19462,1416,112,44,28
19463,1989,46,39,3
19464,5923,140,46,16
19465,2950,123,4,46
19466,1812,79,10,19
19467,372,201,49,23
19468,4447,138,11,55
19469,4516,201,30,9
19470,145,212,26,56
19471,2836,208,25,42
19472,3340,141,60,18
19473,4662,57,34,0
19474,5989,47,-2,26
19475,5288,130,13,16
19476,2483,16,39,58
19477,1327,91,4,18
19478,5810,8,8,3
19479,5507,94,18,11
19480,930,4,29,3
19481,2155,187,7,8
19482,4146,7,47,60
19483,3912,42,32,527
19484,3197,47,0,15
19485,1288,123,13,3
19486,1966,65,49,17
19487,1227,146,37,2
19488,4790,76,34,7
19489,697,41,36,30
19490,2073,2,52,29
19491,355,167,21,6
19492,4382,95,14,13
19493,5544,82,18,50
19494,2075,74,26,58
19495,4449,205,5,12
19496,842,3,2,52
19497,436,136,26,34
19498,4628,15,56,15
19499,5218,118,1,13
19500,3376,201,58,5
19501,1161,59,21,36
19502,3219,40,36,13
19503,5016,172,40,35
19504,78,163,59,863
19505,370,131,54,21
19506,1441,96,18,20
19507,4325,76,29,38
19508,769,191,30,10
19509,5830,133,45,1
19510,5584,202,29,51
19511,615,200,37,33
19512,5687,117,23,24
19513,1252,87,27,30
19514,2505,36,5,17
19515,3157,123,31,18
19516,5418,113,6,55
19517,599,170,1,20
19518,1963,5,46,60
19519,5254,94,35,10
19520,1825,12,20,23
19521,4123,21,33,25
19522,1063,96,18,12
19523,2883,146,30,23
19524,3910,95,24,8
19525,1388,34,24,57
19526,2546,40,1,38
19527,1444,206,41,5
19528,456,87,30,42
19529,5010,176,,30
19530,1900,127,40,8
19531,1606,68,53,57
19532,5701,42,9,739
19533,3355,57,39,17
19534,3728,39,52,35
19535,934,130,26,30
19536,4048,160,10,31
19537,4665,145,54,32
19538,4518,98,0,5
19539,2871,168,48,52
19540,2983,112,9,10
19541,5744,115,4,18
19542,2152,167,55,7
19543,192,81,1,21
19544,4420,154,7,17
19545,794,168,32,39
19546,807,123,36,22
19547,4295,23,40,6
19548,1820,110,59,38
19549,170,118,25,26
19550,5011,51,42,27
19551,3766,188,55,12
19552,5202,121,6,19
19553,5823,55,36,52
19554,5439,210,53,29
19555,2660,19,17,20
19556,3420,5,,42
19557,3819,201,27,16
19558,5262,157,1,14
19559,3872,146,52,4
19560,2557,78,38,39
19561,3760,7,19,49
19562,5796,71,35,50
19563,1005,61,20,59
19564,5617,149,60,30
19565,2910,145,45,37
19566,3052,51,32,19
19567,3440,195,5,11
19568,5707,190,54,21
19569,5412,156,54,11
19570,5708,78,25,12
19571,5791,34,52,56
19572,3847,209,34,44
19573,1011,20,27,8
19574,4930,139,41,14
19575,4721,27,,22
19576,1989,41,58,41
19577,1198,59,43,21
19578,5978,106,40,24
19579,844,15,29,60
19580,3138,75,48,16
19581,5101,199,8,0
19582,3501,32,50,4
19583,2203,194,42,44
19584,2640,127,34,11
19585,5628,81,29,34
19586,3985,123,-2,20
19587,4217,20,43,0
19588,2799,166,45,2
19589,1865,42,12,18
19590,4744,120,50,10
19591,2879,165,58,23
19592,3711,210,43,45
19593,505,151,5,45
19594,623,124,2,59
19595,4367,208,58,54
19596,2265,212,59,651
19597,2842,102,31,23
19598,5296,149,47,19
19599,1786,176,1,58
19600,1644,154,54,21
19601,337,120,43,21
19602,5719,187,5,4
19603,1561,40,18,862
19604,1075,195,17,27
19605,3098,58,18,39
19606,5211,163,38,3
19607,523,156,2,46
19608,756,26,36,0
19609,2282,212,57,54
19610,1548,101,45,5
19611,1126,111,33,41
19612,3852,219,53,11
19613,5383,127,57,45
19614,2034,162,8,18
19615,1785,91,26,51
19616,3182,186,44,40
19617,1817,60,41,32
19618,5661,24,36,7
19619,1966,130,29,35
19620,1403,112,32,30
19621,3354,206,13,28
19622,475,102,2,47
19623,5714,31,30,57
19624,4249,108,0,54
19625,5589,79,28,29
19626,1949,34,31,45
19627,4296,162,46,33
19628,85,152,22,3
19629,3815,79,53,37
19630,5712,218,0,21
19631,4648,143,,30
19632,3779,199,49,57
19633,566,154,48,5
19634,2927,192,33,35
19635,2081,92,11,16
19636,2270,105,29,44
19637,1228,24,0,33
19638,845,151,6,57
19639,1759,202,43,34
19640,1436,7,34,39
19641,3950,203,7,52
19642,5993,152,48,6
19643,4836,30,50,8
19644,4711,113,50,51
19645,4767,188,53,43
19646,1078,218,56,59
19647,3961,7,46,35
19648,2823,130,10,29
19649,1715,183,15,26
19650,4800,94,58,7
19651,5057,32,36,52
19652,3443,178,18,40
19653,1002,200,39,7
19654,2598,155,56,31
19655,4209,21,59,46
19656,3052,193,59,35
19657,1713,117,,51
19658,161,215,0,30
19659,1422,134,7,37
19660,2725,154,37,8
19661,5980,4,16,26
19662,4361,130,27,13
19663,741,47,53,19
19664,5430,206,1,45
19665,3862,189,11,705
19666,4306,137,47,59
19667,2423,119,38,55
19668,2372,200,12,52
19669,5356,46,49,25
19670,3941,210,15,35
19671,3574,134,32,0
19672,1030,105,47,43
19673,5477,1,29,523
19674,3613,114,60,19
19675,869,208,41,2
19676,5566,83,6,27
19677,3141,201,42,35
19678,1056,98,59,39
19679,5871,1,15,23
19680,621,14,5,60
19681,730,83,10,0
19682,4189,130,9,36
19683,3361,85,28,54
19684,3294,38,-5,13
19685,466,73,32,35
19686,3603,75,25,38
19687,64,167,20,37
19688,1420,63,57,31
19689,3892,35,31,732
19690,4251,188,27,22
19691,5667,206,9,0
19692,4561,56,29,51
19693,2529,103,58,38
19694,359,109,48,19
19695,3389,65,3,23
19696,5225,177,-9,16
19697,2041,49,47,47
19698,1214,20,21,53
19699,3351,11,54,41
19700,2446,79,42,6
19701,1517,3,12,16
19702,5245,73,14,53
19703,5480,218,37,21
19704,3662,185,4,41
19705,266,68,33,1
19706,1927,84,34,32
19707,2824,68,35,7
19708,3319,25,42,51
19709,3762,12,37,34
19710,1080,146,0,33
19711,4818,8,13,7
19712,4393,28,12,23
19713,4446,167,53,846
19714,1834,197,36,3
19715,4705,138,33,0
19716,1399,202,40,22
19717,1355,130,27,48
19718,5235,175,55,16
19719,4994,206,59,53
19720,3956,200,25,42
19721,5267,111,41,5
19722,2430,47,21,33
19723,5023,62,,29
19724,3645,90,5,9
19725,5283,216,28,50
19726,2531,46,52,18
19727,4822,36,2,15
19728,708,217,39,22
19729,1133,139,59,21
19730,5988,178,9,50
19731,826,93,10,31
19732,3089,63,45,24
19733,4300,210,30,1
19734,4789,3,,22
19735,1607,208,39,60
19736,3869,47,52,3
19737,4712,94,57,54
19738,3265,139,50,39
19739,1357,136,36,43
19740,4282,50,50,11
19741,4744,123,2,14
19742,3821,92,41,32
19743,1743,94,11,52
19744,2877,159,1,59
19745,2916,153,48,59
19746,2597,145,3,3
19747,1756,149,45,32
19748,4930,206,30,0
19749,3873,16,45,14
19750,17,86,8,43
19751,2182,18,37,7
19752,2313,86,60,34
19753,1431,160,28,1
19754,1382,165,59,708
19755,4605,9,33,51
19756,1746,101,59,27
19757,5295,32,14,45
19758,1887,11,29,4
19759,4874,92,10,4
19760,5622,7,57,58
19761,4742,137,30,14
19762,1129,105,36,3
19763,337,18,19,32
19764,5198,125,55,23
19765,2273,22,6,37
19766,4016,86,50,27
19767,5820,61,32,58
19768,4821,59,52,13
19769,2842,104,39,37
19770,5999,194,3,29
19771,4069,39,40,26
19772,3098,48,38,10
19773,790,36,,5
19774,5058,76,13,29
19775,3117,36,28,3
19776,2212,134,31,33
19777,3761,168,32,28
19778,4444,175,26,22
19779,1478,54,44,24
19780,274,107,8,28
19781,5171,215,32,38
19782,1604,144,34,6
19783,4386,81,24,8
19784,5996,21,24,23
19785,4889,95,3,8
19786,3332,125,36,25
19787,5342,151,36,50
19788,4644,19,49,24
19789,2151,104,38,18
19790,776,23,11,20
19791,3677,61,41,34
19792,3757,125,19,12
19793,3718,112,21,39
19794,5509,163,26,9
19795,4197,58,21,38
19796,1182,190,16,37
19797,5627,27,24,5
19798,3247,107,33,5
19799,1829,157,11,58
19800,3795,104,19,49
19801,5249,167,40,58
19802,1416,11,55,58
19803,5100,211,48,50
19804,4476,95,31,12
19805,4930,168,48,613
19806,4611,217,35,42
19807,3504,198,21,22
19808,116,101,6,4
19809,4606,147,18,52
19810,4737,204,51,48
19811,2010,167,0,54
19812,4933,53,29,44
19813,3477,26,11,41
19814,5454,135,8,10
19815,2650,55,10,45
19816,3389,181,10,25
19817,1536,9,50,20
19818,387,188,46,28
19819,3799,100,59,59
19820,3693,35,55,40
19821,2504,89,19,33
19822,3486,50,1,34
19823,1839,10,43,44
19824,1202,21,17,9
19825,1939,68,51,21
19826,1991,179,31,50
19827,112,39,45,6
19828,7,61,9,16
19829,791,215,15,14
19830,5183,46,16,48
19831,5702,84,30,30
19832,1744,55,58,31
19833,3917,1,34,25
19834,1155,150,53,34
19835,2869,35,57,58
19836,4695,102,53,29
19837,1449,23,5,6
19838,1431,1,35,6
19839,2070,40,25,37
19840,161,4,53,4
19841,5655,111,32,19
19842,4427,123,14,28
19843,3517,212,5,26
19844,4564,193,7,19
19845,1599,184,40,29
19846,2072,195,-2,17
19847,5808,79,3,23
19848,1102,87,16,14
19849,1912,94,,55
19850,5009,45,27,13
19851,487,215,15,59
19852,388,204,29,30
19853,3147,61,1,48
19854,1449,127,7,33
19855,1741,140,46,15
19856,3734,89,44,0
19857,5328,11,35,51
19858,2375,74,10,39
19859,44,55,16,27
19860,596,128,50,15
19861,1680,184,46,22
19862,5331,108,57,12
19863,2901,82,54,40
19864,1563,7,19,4
19865,3147,24,49,1
19866,5369,165,49,59
19867,1472,131,3,39
19868,2750,13,59,17
19869,4551,194,14,28
19870,5563,38,37,2
19871,3077,61,7,17
19872,4639,18,19,14
19873,1176,86,47,30
19874,2866,215,5,13
19875,5245,184,11,53
19876,2354,74,19,10
19877,1916,65,51,52
19878,3341,42,49,26
19879,3339,96,60,59
19880,2594,73,0,5
19881,1358,12,38,19
19882,1928,13,9,681
19883,4934,73,57,8
19884,2552,28,0,26
19885,5989,149,16,14
19886,473,57,-1,40
19887,5958,101,41,20
19888,1578,40,4,6
19889,2024,4,18,47
19890,2508,79,46,4
19891,841,116,7,31
19892,5174,52,15,41
19893,1854,158,37,8
19894,3037,52,23,59
19895,862,101,60,6
19896,1372,216,1,50
19897,2955,143,60,17
19898,462,118,22,8
19899,681,188,42,53
19900,3528,200,57,48
19901,930,209,7,30
19902,1804,36,55,10
19903,1653,184,5,27
19904,4276,94,7,43
19905,1652,38,29,6
19906,5512,159,8,53
19907,5126,81,7,25
19908,1731,92,1,3
19909,5773,214,25,36
19910,2439,112,8,23
19911,1568,35,44,2
19912,2299,56,42,21
19913,4630,113,17,52
19914,2488,23,29,53
19915,5320,4,3,53
19916,5918,156,57,11
19917,3698,27,16,53
19918,4449,39,46,13
19919,3393,169,2,46
